-5.600701353508623637e-01,2.118369462436715533e-01,-6.055739680073182196e-01
-5.033082141166406176e-01,1.011685658231120111e-01,-5.941964011044512661e-01
-4.612801855898985837e-01,6.476132046130386732e-03,-5.831474321263844240e-01
-4.282981981925297887e-01,-8.320951339971388583e-02,-5.715765601522684314e-01
-4.039871121760302275e-01,-1.691669032721359045e-01,-5.595547279939017127e-01
-3.879682617415091128e-01,-2.529667394007852899e-01,-5.471028043377308414e-01
-3.799865901914015742e-01,-3.362458326766447625e-01,-5.342211003923692525e-01
-3.799185059688277577e-01,-4.207430079587877736e-01,-5.208885995358695231e-01
-3.877834593513757033e-01,-5.083305680635240575e-01,-5.070616139895460783e-01
-4.037552628932774557e-01,-6.010457768322348127e-01,-4.926707778755281542e-01
-4.281708444644543587e-01,-7.011172963879589437e-01,-4.776161212649017718e-01
-4.615326051980920274e-01,-8.109786362032681550e-01,-4.617598960593138901e-01
-5.044993047622797766e-01,-9.332579036330839184e-01,-4.449168150364737340e-01
-5.578606648680231039e-01,-1.070733350966695641e+00,-4.268414010107271506e-01
-6.224945961792262006e-01,-1.226251397581803237e+00,-4.072122163146049134e-01
-6.993139764277305215e-01,-1.402620036664063985e+00,-3.856128418256659085e-01
-7.892189790874344357e-01,-1.602509656731140097e+00,-3.615096241399977650e-01
-8.930732287821880888e-01,-1.828399496225909804e+00,-3.342264435086372276e-01
-1.011712154412397480e+00,-2.082589400229720944e+00,-3.029169612221453978e-01
-1.145975664505569647e+00,-2.367263681575736634e+00,-2.665346891668285978e-01
-1.296747669974426476e+00,-2.684572628424323870e+00,-2.238006583669214788e-01
-1.464987713432596816e+00,-3.036700333523843387e+00,-1.731677620139736029e-01
-1.651749062083085029e+00,-3.425904503181735006e+00,-1.127804515701951171e-01
-1.858184891548254836e+00,-3.854528534229468839e+00,-4.042848838575093667e-02
-2.085546783703529083e+00,-4.324992039941619737e+00,4.650629062702694994e-02
-2.335179166380561000e+00,-4.839765451544157493e+00,1.511109477760129161e-01
-2.608511683322293440e+00,-5.401331329434163386e+00,2.770106525924214136e-01
-2.907049930539066462e+00,-6.012131858384308636e+00,4.284463001089553469e-01
-3.232363774463035355e+00,-6.674499277151732635e+00,6.103601885040281783e-01
-3.586071420176814684e+00,-7.390563516825960910e+00,8.284884305442732355e-01
-3.969816304725524603e+00,-8.162128791647061732e+00,1.089457025716807692e+00
-4.385232561766947867e+00,-8.990508110944830378e+00,1.400875529203069014e+00
-4.833893173321572867e+00,-9.876301838611977857e+00,1.771417411171468892e+00
-5.317233169317328034e+00,-1.081910437603652575e+01,2.210868889590179354e+00
-5.836439025230661493e+00,-1.181712385326025938e+01,2.730118079562446454e+00
-6.392296409134619495e+00,-1.286670749946086723e+01,3.341045253573249774e+00
-6.982293635870870929e+00,-1.395685653731425724e+01,4.052857489065058161e+00
-7.606779371443355586e+00,-1.508066780661885886e+01,4.878847951087570856e+00
-8.269794952449265324e+00,-1.623574272972269483e+01,5.839511222219746500e+00
-8.964691204167916538e+00,-1.739878959016759552e+01,6.941681168191711215e+00
-9.687601206972958678e+00,-1.854999334270172895e+01,8.195612959207782211e+00
-1.043415344371679154e+01,-1.966690690863089586e+01,9.610621239522810555e+00
-1.120025136772724395e+01,-2.072532079161272023e+01,1.119663378530383291e+01
-1.189316796138838050e+01,-2.159379084324810094e+01,1.275588509184441044e+01
-1.259732583724021993e+01,-2.237522907208382605e+01,1.447170933873966625e+01
-1.323340296304575325e+01,-2.297815233974383275e+01,1.614621734921136564e+01
-1.381419251121665148e+01,-2.342756296958196671e+01,1.779000735531498023e+01
-1.434939089131577283e+01,-2.373992250750996291e+01,1.941419943731548869e+01
-1.484373061078809464e+01,-2.392413117345689244e+01,2.102139365133711735e+01
-1.529958024969703168e+01,-2.398571981351004467e+01,2.261015553219488439e+01
-1.571807853359784168e+01,-2.392860269401928619e+01,2.417707673238707855e+01
-1.609962888165605222e+01,-2.375586735155908613e+01,2.571764854376115039e+01
-1.644414363788476052e+01,-2.347018305070196220e+01,2.722668429775902865e+01
-1.675117447972625939e+01,-2.307403323095882897e+01,2.869854545437835114e+01
-1.701998361467513732e+01,-2.256985683832200351e+01,3.012726987606429674e+01
-1.724958046753898344e+01,-2.196013849756336711e+01,3.150664567961631235e+01
-1.743873584034580304e+01,-2.124746812418689856e+01,3.283025152698326110e+01
-1.758597934225152670e+01,-2.043458136102398015e+01,3.409147365574285260e+01
-1.768958247109994275e+01,-1.952438743073448535e+01,3.528350450767317881e+01
-1.774752744908000324e+01,-1.851998846722928604e+01,3.639932434389146465e+01
-1.775772386526709923e+01,-1.744542105243574781e+01,3.741366439118132803e+01
-1.772053849183392060e+01,-1.631494710376709634e+01,3.831950487896166635e+01
-1.763655005988600522e+01,-1.513678624684633434e+01,3.911666737289489504e+01
-1.750610243484355877e+01,-1.391885906427326347e+01,3.980502567076592868e+01
-1.732933316448458072e+01,-1.266889222214829935e+01,4.038451748199080527e+01
-1.710619103904844351e+01,-1.139445801442609074e+01,4.085518676833279272e+01
-1.683644355483709987e+01,-1.010300387242862641e+01,4.121721063109364991e+01
-1.651967534168406004e+01,-8.801874626212281783e+00,4.147091420679392115e+01
-1.615527725759345401e+01,-7.498328931569433919e+00,4.161677503335674544e+01
-1.574242437269639971e+01,-6.199550406099422872e+00,4.165541634326373099e+01
-1.528003898290713458e+01,-4.912653064850497131e+00,4.158758637787482826e+01
-1.476673132892407914e+01,-3.644679291527341825e+00,4.141411722966424236e+01
-1.420070429312602833e+01,-2.402586283669030820e+00,4.113585031576186424e+01
-1.357959548545899331e+01,-1.193212391267369554e+00,4.075350289917909663e+01
-1.291149128579567673e+01,-4.148237114572672635e-02,4.027597100624378612e+01
-1.220525479070517783e+01,1.033823509766182980e+00,3.971621695208974501e+01
-1.145961414982749638e+01,2.032950728783973204e+00,3.908037471444055200e+01
-1.067213134920674555e+01,2.956056391384048077e+00,3.837281816100425402e+01
-9.838208364937466754e+00,3.803657678720669288e+00,3.759536248022253346e+01
-8.949071353162327824e+00,4.577088161327918847e+00,3.674540674091737458e+01
-7.986158418129489789e+00,5.279812129526126441e+00,3.581058009862154989e+01
-6.898213405826939315e+00,5.923469618028901706e+00,3.474664434075274499e+01
-5.790932760342766272e+00,6.432281760792333714e+00,3.366396057529804153e+01
-4.803746124873145007e+00,6.773770682467635140e+00,3.270383342960138862e+01
-3.897302620786173399e+00,7.002272367236953343e+00,3.182882246183879005e+01
-3.052172927514165579e+00,7.147355438800311767e+00,3.101937052529703465e+01
-2.260699220482422778e+00,7.227569082279434731e+00,3.026651642246971008e+01
-1.519115206050401845e+00,7.256647045464204915e+00,2.956453189423448435e+01
-8.251922745146333948e-01,7.245541817835670528e+00,2.890886110242656670e+01
-1.773856327801134336e-01,7.203323233024157446e+00,2.829546792763825991e+01
4.255463663777727112e-01,7.137673028831592603e+00,2.772060951731329581e+01
9.847382348284097198e-01,7.055197760090045733e+00,2.718076689241545552e+01
1.501333771780768211e+00,6.961644532553324716e+00,2.667263799555142967e+01
1.976566709675624756e+00,6.862056157320549410e+00,2.619315495543982664e+01
2.411824133736265807e+00,6.760883526123341092e+00,2.573950884961066876e+01
2.808699124331902386e+00,6.662065459181218507e+00,2.530917415175536789e+01
3.169032678861291696e+00,6.569083654353947921e+00,2.489992903572353455e+01
3.494941841370220459e+00,6.484999934097011476e+00,2.450986978261189009e+01
3.784656343042944737e+00,6.413471329225077788e+00,2.414286839146108932e+01
4.039429009518124225e+00,6.356687937689751600e+00,2.380066347349448463e+01
4.265312635231833127e+00,6.315083678608798934e+00,2.347918723842960631e+01
4.467156157669346150e+00,6.289068699171489030e+00,2.317573021251616794e+01
4.649055589153418211e+00,6.279011871329976735e+00,2.288849499126937914e+01
4.814592604435037337e+00,6.285240605551996040e+00,2.261636265924236966e+01
4.966977300964535935e+00,6.308043668706289075e+00,2.235875471093021361e+01
5.109138436530767713e+00,6.347673203305461698e+00,2.211554904116746201e+01
5.243782533690439784e+00,6.404343804152276221e+00,2.188702935391020077e+01
5.373433013777963119e+00,6.478226876170987580e+00,2.167385672598310364e+01
5.500455219719921907e+00,6.569438329867998583e+00,2.147705648242078169e+01
5.627070088978205042e+00,6.678017224653160611e+00,2.129801550843468760e+01
5.755357158894633507e+00,6.803892344408234649e+00,2.113848561103282719e+01
5.887245946910063310e+00,6.946832959602219582e+00,2.100058787106035751e+01
6.024493264320247121e+00,7.106379344733298353e+00,2.088681105736730359e+01
